mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0038002967834472657,0.00039859059067586287,0.002799367904663086,0.0007475934202762837,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-1.1027289853054474,-0.867189684023145,-1.0424613187252063,-1.2694519915129312,-0.863249781289528,-1.0290163521712516,0.15302943678956585,1
0.00420069694519043,0.0019401809148377946,0.002998161315917969,0.000631582928559743,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-1.449914340150343,-1.23413928024493,-1.8017524161564487,-1.6461716888271045,-1.4193904843723808,-1.5102736419502414,0.19574541339055299,3
0.004998207092285156,0.0030333864138592562,0.003001546859741211,0.0006328629326261059,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-1.4471439697823525,-1.42901817716045,-2.905920282416978,-2.2488953277625754,-1.42457005525944,-1.8911095624763594,0.5976862820613106,6
0.004798316955566406,0.0021355381263073493,0.004000711441040039,0.0014139426680194734,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-2.1950386522611565,-1.7934569613751359,-4.601293654080575,-3.189854605645235,-1.4284913206492118,-2.6416270388022625,1.1429242009842793,8
0.010599803924560548,0.011826139348856582,0.003400850296020508,0.0007999897926891223,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-3.89416822216954,-2.1662756014394913,-4.373405588717726,-4.107661463942096,-2.3583417019269275,-3.379970515639156,0.9271059723491106,10
0.005400371551513672,0.0028702431976380303,0.0031992912292480467,0.0004009292762885179,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-4.61712249362062,-3.4763643820007877,-4.72033726704085,-4.67299787213273,-2.7489936907943977,-4.047163141117877,0.797589032400109,12
0.004799270629882812,0.0016000753009484676,0.0028008937835693358,0.0004005209428409072,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-5.522586471115893,-4.051204867123284,-5.293855171918095,-5.572893420694763,-4.422230432866105,-4.972554072743628,0.6193412364106796,14
0.003800487518310547,0.0007488006753245644,0.004999351501464844,0.0016739972600396708,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-1.2694054218134883,-1.053237423633889,-1.4124582653760915,-1.2442991994727015,-0.863249781289528,-1.1685300183171397,0.19073867518949564,2
0.002996540069580078,8.057842562346906e-06,0.003004026412963867,6.292444027695792e-06,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-1.4480213378011844,-1.2304366229363608,-2.5453402586182565,-1.2552953441024937,-1.4193904843723808,-1.5796968095661352,0.4904534243368167,4
0.0033994197845458986,0.0004895536739581293,0.0028000354766845705,0.00039973470854991157,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-1.643177627018395,-1.238050551571268,-2.725356896903852,-1.6355255953266352,-1.428704569936108,-1.7341630481512518,0.5176688962917861,5
0.0039994239807128905,1.0598235497900422e-06,0.0022003173828125,0.0003980657159800623,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-2.3874063407867587,-1.4019277474854015,-3.2829478450034126,-2.2372881013274246,-1.6044011234915296,-2.1827942316189053,0.6632442572188891,7
0.006400108337402344,0.006800175019078241,0.004000186920166016,0.00089393816934525,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-4.2575566217103935,-1.406548135400018,-4.201321504423468,-2.793301463464546,-1.78578915260828,-2.888903375521341,1.1848232632483158,9
0.003799772262573242,0.0007513510497704148,0.004200267791748047,0.0029244375306592503,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-4.95877990548404,-1.9503105827861689,-4.185914713761,-3.894254765731731,-2.732459611454039,-3.5443439158433954,1.0709601534148911,11
0.006006193161010742,0.0027513770683953317,0.003204631805419922,0.0009836610089504407,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-5.322179427068257,-2.9084138791178047,-4.530368832666478,-5.55345089575001,-2.3567604390463637,-4.134234694729783,1.2840841848705096,13
