mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1206674098968505,0.41066830983015923,0.02780041694641113,0.018539893278925988,0.6,0.5,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",-0.7442431728766618,-0.7586412653326988,-0.7354614031631187,-0.7669755965471268,-0.703480883184092,-0.7417604642207396,0.022054172762712453,358
0.2258009433746338,0.032307691081807,0.006398963928222656,0.0013580136284465502,0.6,0.5,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",-0.7258365900156885,-0.761292215249392,-0.7153609312612917,-0.7612913167260212,-0.6986916872709157,-0.7324945481046619,0.025056265278793358,325
0.17879915237426758,0.014903920069311034,0.007201290130615235,0.0011659638007640175,0.6,0.5,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",-0.7031595870935717,-0.7258197091644703,-0.7091641252100801,-0.7269965530940274,-0.6914367275780806,-0.711315340428046,0.01358366983788625,186
0.208994722366333,0.021931250316418315,0.005402612686157227,0.0004914015807626243,0.6,0.5,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",-0.7379385321999395,-0.7526784766486238,-0.7092734478705423,-0.7300958158916602,-0.7023773197521711,-0.7264727184725873,0.01848099905122847,296
0.20526251792907715,0.01879874965280559,0.006202030181884766,0.00039957017441947086,0.6,0.5,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",-0.7294848219142945,-0.7526210265952116,-0.6947429476503554,-0.7395497763623072,-0.7008360725874342,-0.7234469290219205,0.022280283604764087,276
0.1847909927368164,0.017609516586110076,0.006002235412597656,0.002529583432728424,0.6,0.5,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",-0.7144889893145535,-0.7150394261382812,-0.6982060223817825,-0.7252327803959394,-0.6901708228628063,-0.7086276082186727,0.012652757149730083,170
0.22779836654663085,0.02676731886710988,0.005199623107910156,0.00040187962993063544,0.6,0.5,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",-0.7352239959066806,-0.7268233033698365,-0.7112985901825921,-0.7205170038359126,-0.6911967013801277,-0.7170119189350299,0.01509500722193703,232
0.21239476203918456,0.03483012634353285,0.005601692199707031,0.0008013502662868743,0.6,0.5,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",-0.7259402944389002,-0.7369147089606557,-0.6964272552861848,-0.7236830533882759,-0.6917301070090779,-0.7149390838166189,0.01767346111824309,215
0.19719767570495605,0.006399915203360177,0.006399917602539063,0.000491109689539078,0.6,0.5,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",-0.7268987341300069,-0.7254462511845807,-0.6934168339608102,-0.7147385267405536,-0.6903575249224402,-0.7101715741876784,0.015538909621149568,177
0.26379971504211425,0.018872685993305112,0.005803203582763672,0.000980368808513776,0.6,0.5,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",-0.7823203579423814,-0.7867052774855544,-0.7389408734174414,-0.7927484172890639,-0.7229173206750241,-0.764726449361893,0.028251528665478153,390
0.2611979961395264,0.02372537597256261,0.0054013729095458984,0.0004907598905039668,0.6,0.5,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",-0.7562072890597349,-0.7876073645438229,-0.7331786650602378,-0.7908533364950612,-0.7191846626264423,-0.7574062635570598,0.02856612691773413,383
0.24700727462768554,0.00914374586102247,0.005202770233154297,0.0004005633928120099,0.6,0.5,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",-0.7297913187792181,-0.754409350080197,-0.7326564129504411,-0.7591958592682244,-0.7014527224295632,-0.7355011327015287,0.020586157480439005,334
0.24397177696228028,0.010473884190596451,0.0051972389221191405,0.0007491889102263187,0.6,0.5,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",-0.7453700518807885,-0.7685223942695383,-0.7227315000731852,-0.7410992512156843,-0.7027190461671552,-0.7360884487212702,0.02215916165689931,335
0.2741990089416504,0.022646411977333178,0.006003665924072266,0.0008952901571574194,0.6,0.5,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",-0.7535175368939032,-0.7725398170465198,-0.7066656997916418,-0.7512070296030471,-0.7092563194436068,-0.7386372805557437,0.02613130479994565,345
