mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004401063919067383,0.0013551162924034029,0.003398704528808594,0.0010202351875921913,gini,4,"{'criterion': 'gini', 'max_depth': 4}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.002599811553955078,0.0004910308192928622,0.0029994964599609373,1.4415947397070861e-06,gini,5,"{'criterion': 'gini', 'max_depth': 5}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.0032002925872802734,0.00040087232238738895,0.0023977279663085936,0.0004916013821754918,gini,6,"{'criterion': 'gini', 'max_depth': 6}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.007999944686889648,0.010506896394277026,0.0027995586395263674,0.00039997166204694694,gini,7,"{'criterion': 'gini', 'max_depth': 7}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.004599332809448242,0.002727023023960717,0.0030010223388671877,0.0015511750616084535,gini,8,"{'criterion': 'gini', 'max_depth': 8}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.005001258850097656,0.0050211830584323556,0.002797698974609375,0.0003992842461689788,gini,9,"{'criterion': 'gini', 'max_depth': 9}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.0027991294860839843,0.0007470870976660265,0.0024014949798583985,0.0004893760403272691,gini,10,"{'criterion': 'gini', 'max_depth': 10}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.005199050903320313,0.0027120745435622352,0.003799772262573242,0.0011652978296390207,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.014000225067138671,0.021502962963319473,0.005200386047363281,0.004445917031638336,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.0027994632720947264,0.00039956786977788305,0.002199077606201172,0.0003996373503038124,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.012598419189453125,0.01774905604593012,0.0030013084411621093,0.000633314725016056,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.0027991771697998048,0.00040013970190717175,0.002801513671875,0.0004007138899059735,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.008199787139892578,0.010400486229632513,0.002799844741821289,0.0007495028566324261,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
0.009001445770263673,0.01199998875770253,0.002801370620727539,0.00040028315003380485,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,-9.992007221626413e-16,0.0,1
